Entry_ID,Category,Subcategory,Organisation,Name_Nepali,Description,Province,District,Palika,Ward,Address,Primary_Phone,Secondary_Phone,Hotline_Code,Fax,Email,Website,Key_Persons,Department,Working_Hours,Is_24_7,Is_Emergency,Source_Name,Source_Type,Data_Source_URL,Verification_Status,Confidence_Level,Last_Checked,Notes,Palika_Category_Status
CDR-OTH-0019,Other,Education - School,Bal Kalyan Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,6,Chaurideurali 6,9751003119,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0020,Other,Education - School,Maha Bishnu Basic School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,6,Chaurideurali 6,9841659307,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0021,Other,Education - School,Prabha Secondary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,6,Chaurideurali 6,9851175522,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0022,Other,Education - School,Sun Koshi Basic School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,6,Chaurideurali 6,9743018753,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0023,Other,Education - School,Pathibhara Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,6,Chaurideurali 6,9841850733,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0024,Other,Education - School,Mahakali Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,6,Chaurideurali 6,9841836974,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0025,Other,Education - School,Narayaneshwari Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,6,Chaurideurali 6,9849484722,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0026,Other,Education - School,Sun Koshi Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,7,Chaurideurali 7,9741044009,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0027,Other,Education - School,Srijanshil Janata Secondary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,7,Chaurideurali 7,9741044005,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0028,Other,Education - School,Swasthani Secondary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,7,Chaurideurali 7,9841618541,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0029,Other,Education - School,Chauri Khola Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,7,Chaurideurali 7,9840456836,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0030,Other,Education - School,Chaula Ganga Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,7,Chaurideurali 7,9813953636,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0031,Other,Education - School,Manjushri Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,7,Madan,9823415908,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0032,Other,Education - School,Buddha Himalaya Secondary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,3,Majhifedha,9851186659,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0033,Other,Education - School,Kiranodaya Basic School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,3,Kafle,9841445602,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0034,Other,Education - School,Surya Himalaya Basic School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,3,Salambu,9810015152,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0035,Other,Education - School,Ganga Devi Basic School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,3,Dihigairi Tol,9808922768,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0036,Other,Education - School,Pushpanjali Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,3,Sarade,9849333062,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0037,Other,Education - School,Khanda Devi Secondary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,2,Chaurideurali,9844198018,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0038,Other,Education - School,Mahakali Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,2,Gagarche,9849695929,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0039,Other,Education - School,Ganesh Basic School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,2,Duti,9860746176,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0040,Other,Education - School,Tashi Bal Bikash Basic School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,2,Bajkhat,9861155001,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0041,Other,Education - School,Kalika Malika Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,2,Dursul,9841557245,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0042,Other,Education - School,Tama Khani Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,2,Sompati,9849841885,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0043,Other,Education - School,Chauri Khola Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,2,Bagar,9861289535,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0044,Other,Education - School,Ramche Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,5,Chaurideurali 5,9741044875,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0045,Other,Education - School,Mahadev Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,5,Chaurideurali 5,9861151071,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0046,Other,Education - School,Balhit Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,5,Chaurideurali 5,9843140017,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0047,Other,Education - School,Araniko Secondary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,5,Chaurideurali 5,9849713878,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0048,Other,Education - School,Jagriti Secondary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,5,Chaurideurali 5,9860018150,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0049,Other,Education - School,Patlekhet Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,5,Chaurideurali 5,9861479526,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
CDR-OTH-0050,Other,Education - School,Sare Pokhari Primary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Chauri Deurali Rural Municipality,5,Chaurideurali 5,9823229114,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,"Official government directory, but published for fiscal year 2076; phone must be rechecked before current operational use.",Completed
